OrderId,Address,CustomerId,CustomerName,DateFilled,DatePlaced,InvoiceNumber,PaymentStatus,Status,Term
198,"852 Santa Maria, Coronado WA 92118",47,Jasmine Long,2017-01-23 18:31:09,2017-01-23 18:28:27,1828,0,1,1
199,"852 Santa Maria, Coronado WA 92118",47,Jasmine Long,2017-01-23 18:31:09,2017-01-23 18:27:58,1831,1,1,0
200,"8605 Flamingo Dr, Metchosin WA V9",57,Kaitlyn Barnes,2017-01-23 18:31:00,2017-01-23 18:30:10,1772,0,1,1
201,"8605 Flamingo Dr, Metchosin WA V9",57,Kaitlyn Barnes,2017-01-23 18:31:00,2017-01-23 18:28:02,1773,0,1,1
202,"8605 Flamingo Dr, Metchosin WA V9",57,Kaitlyn Barnes,2017-01-23 18:31:00,2017-01-23 18:27:31,1774,0,1,0
203,"8605 Flamingo Dr, Metchosin WA V9",57,Kaitlyn Barnes,2017-01-23 18:31:00,2017-01-23 18:30:23,1775,0,1,1
204,"Herzogstr 4662, Solingen WA 42651",56,Zachary Martinez,2017-01-23 18:31:01,2017-01-23 18:30:38,1780,0,1,0
205,"Herzogstr 4662, Solingen WA 42651",56,Zachary Martinez,2017-01-23 18:31:01,2017-01-23 18:30:55,1779,0,1,0
206,"Herzogstr 4662, Solingen WA 42651",56,Zachary Martinez,2017-01-23 18:31:01,2017-01-23 18:27:36,1777,1,1,2
207,"8605 Flamingo Dr, Metchosin WA V9",57,Kaitlyn Barnes,2017-01-23 18:31:00,2017-01-23 18:30:35,1771,0,1,0
208,"Herzogstr 4662, Solingen WA 42651",56,Zachary Martinez,2017-01-23 18:31:01,2017-01-23 18:27:59,1778,0,1,1
209,"Herzogstr 4662, Solingen WA 42651",56,Zachary Martinez,2017-01-23 18:31:01,2017-01-23 18:29:04,1776,1,1,2
210,"Herzogstr 4662, Solingen WA 42651",56,Zachary Martinez,2017-01-23 18:31:01,2017-01-23 18:28:10,1781,0,1,1
211,"1924 Coldwater Drive, Findon WA 5023",53,Jaime Deng,2017-01-23 18:31:03,2017-01-23 18:29:07,1790,0,1,2
212,"1924 Coldwater Drive, Findon WA 5023",53,Jaime Deng,2017-01-23 18:31:03,2017-01-23 18:30:30,1787,0,1,2
213,"Herzogstr 4662, Solingen WA 42651",56,Zachary Martinez,2017-01-23 18:31:01,2017-01-23 18:29:21,1782,0,1,1
214,"1924 Coldwater Drive, Findon WA 5023",53,Jaime Deng,2017-01-23 18:31:03,2017-01-23 18:29:29,1788,1,1,0
215,"6299 Balance Ct., Bury WA PE17",58,Ronnie Ma,2017-01-23 18:30:59,2017-01-23 18:28:45,1766,1,1,0
216,"6299 Balance Ct., Bury WA PE17",58,Ronnie Ma,2017-01-23 18:30:59,2017-01-23 18:27:45,1767,0,1,0
217,"9961 Tice, Burien WA 98168",60,Jaclyn She,2017-01-23 18:30:57,2017-01-23 18:30:47,1753,1,1,2
218,"9961 Tice, Burien WA 98168",60,Jaclyn She,2017-01-23 18:30:57,2017-01-23 18:28:45,1754,1,1,2
219,"6299 Balance Ct., Bury WA PE17",58,Ronnie Ma,2017-01-23 18:30:59,2017-01-23 18:30:20,1764,0,1,1
220,"6868 West, Burlingame WA 94010",59,Meredith Martin,2017-01-23 18:30:58,2017-01-23 18:28:50,1760,1,1,1
221,"6868 West, Burlingame WA 94010",59,Meredith Martin,2017-01-23 18:30:58,2017-01-23 18:29:00,1759,1,1,1
222,"6868 West, Burlingame WA 94010",59,Meredith Martin,2017-01-23 18:30:58,2017-01-23 18:30:19,1763,0,1,0
223,"6868 West, Burlingame WA 94010",59,Meredith Martin,2017-01-23 18:30:58,2017-01-23 18:29:20,1762,0,1,1
224,"6299 Balance Ct., Bury WA PE17",58,Ronnie Ma,2017-01-23 18:30:59,2017-01-23 18:29:57,1765,0,1,2
225,"6299 Balance Ct., Bury WA PE17",58,Ronnie Ma,2017-01-23 18:30:59,2017-01-23 18:27:46,1769,1,1,1
226,"6299 Balance Ct., Bury WA PE17",58,Ronnie Ma,2017-01-23 18:30:59,2017-01-23 18:29:12,1770,0,1,2
227,"6299 Balance Ct., Bury WA PE17",58,Ronnie Ma,2017-01-23 18:30:59,2017-01-23 18:28:16,1768,1,1,1
228,"6868 West, Burlingame WA 94010",59,Meredith Martin,2017-01-23 18:30:58,2017-01-23 18:30:10,1761,0,1,1
229,"1924 Coldwater Drive, Findon WA 5023",53,Jaime Deng,2017-01-23 18:31:03,2017-01-23 18:30:40,1794,0,1,1
230,"1924 Coldwater Drive, Findon WA 5023",53,Jaime Deng,2017-01-23 18:31:03,2017-01-23 18:31:01,1791,0,1,2
231,"7, place Beaubernard, Paris WA 75007",49,Alexandra Winston,2017-01-23 18:31:06,2017-01-23 18:27:35,1807,1,1,1
232,"7, place Beaubernard, Paris WA 75007",49,Alexandra Winston,2017-01-23 18:31:06,2017-01-23 18:30:35,1813,0,1,0
233,"5, rue de Courtaboeuf, Paris WA 75017",48,Willie Raje,2017-01-23 18:31:08,2017-01-23 18:29:43,1820,1,1,2
234,"5, rue de Courtaboeuf, Paris WA 75017",48,Willie Raje,2017-01-23 18:31:07,2017-01-23 18:29:54,1815,0,1,2
235,"5, rue de Courtaboeuf, Paris WA 75017",48,Willie Raje,2017-01-23 18:31:08,2017-01-23 18:28:25,1818,1,1,1
236,"5, rue de Courtaboeuf, Paris WA 75017",48,Willie Raje,2017-01-23 18:31:08,2017-01-23 18:31:03,1817,1,1,1
237,"5, rue de Courtaboeuf, Paris WA 75017",48,Willie Raje,2017-01-23 18:31:08,2017-01-23 18:29:30,1819,0,1,0
238,"7, place Beaubernard, Paris WA 75007",49,Alexandra Winston,2017-01-23 18:31:06,2017-01-23 18:30:47,1811,1,1,1
239,"5, rue de Courtaboeuf, Paris WA 75017",48,Willie Raje,2017-01-23 18:31:08,2017-01-23 18:31:01,1816,0,1,1
240,"5, rue de Courtaboeuf, Paris WA 75017",48,Willie Raje,2017-01-23 18:31:08,2017-01-23 18:28:39,1821,1,1,1
241,"5, rue de Courtaboeuf, Paris WA 75017",48,Willie Raje,2017-01-23 18:31:08,2017-01-23 18:30:05,1822,0,1,1
242,"852 Santa Maria, Coronado WA 92118",47,Jasmine Long,2017-01-23 18:31:09,2017-01-23 18:28:31,1825,1,1,2
243,"852 Santa Maria, Coronado WA 92118",47,Jasmine Long,2017-01-23 18:31:09,2017-01-23 18:27:40,1826,0,1,2
244,"852 Santa Maria, Coronado WA 92118",47,Jasmine Long,2017-01-23 18:31:09,2017-01-23 18:27:35,1829,1,1,2
245,"852 Santa Maria, Coronado WA 92118",47,Jasmine Long,2017-01-23 18:31:09,2017-01-23 18:27:35,1830,1,1,2
246,"852 Santa Maria, Coronado WA 92118",47,Jasmine Long,2017-01-23 18:31:09,2017-01-23 18:29:29,1823,1,1,2
247,"5, rue de Courtaboeuf, Paris WA 75017",48,Willie Raje,2017-01-23 18:31:07,2017-01-23 18:30:58,1814,0,1,2
248,"1924 Coldwater Drive, Findon WA 5023",53,Jaime Deng,2017-01-23 18:31:03,2017-01-23 18:30:26,1789,0,1,1
249,"7, place Beaubernard, Paris WA 75007",49,Alexandra Winston,2017-01-23 18:31:06,2017-01-23 18:30:42,1812,0,1,2
250,"7, place Beaubernard, Paris WA 75007",49,Alexandra Winston,2017-01-23 18:31:06,2017-01-23 18:30:23,1809,0,1,0
251,"1924 Coldwater Drive, Findon WA 5023",53,Jaime Deng,2017-01-23 18:31:03,2017-01-23 18:28:27,1786,1,1,0
252,"1924 Coldwater Drive, Findon WA 5023",53,Jaime Deng,2017-01-23 18:31:03,2017-01-23 18:29:56,1792,1,1,0
253,"1924 Coldwater Drive, Findon WA 5023",53,Jaime Deng,2017-01-23 18:31:03,2017-01-23 18:30:15,1793,1,1,2
254,"6306 Manila Ave., San Carlos WA 94070",52,Dalton Reed,2017-01-23 18:31:04,2017-01-23 18:30:07,1795,0,1,1
255,"6306 Manila Ave., San Carlos WA 94070",52,Dalton Reed,2017-01-23 18:31:04,2017-01-23 18:29:47,1798,0,1,2
256,"6306 Manila Ave., San Carlos WA 94070",52,Dalton Reed,2017-01-23 18:31:04,2017-01-23 18:30:37,1796,1,1,1
257,"6306 Manila Ave., San Carlos WA 94070",52,Dalton Reed,2017-01-23 18:31:04,2017-01-23 18:28:18,1797,0,1,0
258,"7, place Beaubernard, Paris WA 75007",49,Alexandra Winston,2017-01-23 18:31:06,2017-01-23 18:27:39,1806,0,1,2
259,"7588 Deerfield Dr, Gold Coast WA 4217",51,Rafael Gao,2017-01-23 18:31:05,2017-01-23 18:30:17,1800,1,1,1
260,"2725 Deerwood Court, Rockhampton WA 4700",50,Pedro Malhotra,2017-01-23 18:31:05,2017-01-23 18:28:51,1801,0,1,2
261,"2725 Deerwood Court, Rockhampton WA 4700",50,Pedro Malhotra,2017-01-23 18:31:05,2017-01-23 18:29:57,1802,1,1,0
262,"2725 Deerwood Court, Rockhampton WA 4700",50,Pedro Malhotra,2017-01-23 18:31:05,2017-01-23 18:30:14,1804,0,1,1
263,"2725 Deerwood Court, Rockhampton WA 4700",50,Pedro Malhotra,2017-01-23 18:31:05,2017-01-23 18:28:35,1803,0,1,0
264,"7, place Beaubernard, Paris WA 75007",49,Alexandra Winston,2017-01-23 18:31:06,2017-01-23 18:28:05,1808,0,1,1
265,"7, place Beaubernard, Paris WA 75007",49,Alexandra Winston,2017-01-23 18:31:06,2017-01-23 18:30:33,1805,1,1,1
266,"7, place Beaubernard, Paris WA 75007",49,Alexandra Winston,2017-01-23 18:31:06,2017-01-23 18:29:59,1810,1,1,2
267,"7588 Deerfield Dr, Gold Coast WA 4217",51,Rafael Gao,2017-01-23 18:31:05,2017-01-23 18:30:16,1799,1,1,1
268,"4569 La Salle Ct., Puyallup WA 98371",33,Logan Bryant,2017-01-23 18:31:23,2017-01-23 18:30:25,1912,0,1,2
269,"Buergermeister-ulrich-str 7500, München WA 80074",68,Kristine Martin,2017-01-23 18:29:57,2017-01-23 18:29:17,1374,0,1,2
270,"Buergermeister-ulrich-str 7500, München WA 80074",68,Kristine Martin,2017-01-23 18:29:57,2017-01-23 18:29:24,1375,0,1,2
271,"Buergermeister-ulrich-str 7500, München WA 80074",68,Kristine Martin,2017-01-23 18:29:57,2017-01-23 18:29:15,1373,0,1,0
272,"Buergermeister-ulrich-str 7500, München WA 80074",68,Kristine Martin,2017-01-23 18:29:57,2017-01-23 18:28:51,1372,0,1,1
273,"Heiderplatz 268, Stuttgart WA 70511",67,Ruben Navarro,2017-01-23 18:29:58,2017-01-23 18:29:33,1384,0,1,2
274,"Heiderplatz 268, Stuttgart WA 70511",67,Ruben Navarro,2017-01-23 18:29:58,2017-01-23 18:29:10,1380,0,1,0
275,"Heiderplatz 268, Stuttgart WA 70511",67,Ruben Navarro,2017-01-23 18:29:58,2017-01-23 18:27:02,1383,0,1,0
276,"Heiderplatz 268, Stuttgart WA 70511",67,Ruben Navarro,2017-01-23 18:29:58,2017-01-23 18:29:09,1379,1,1,2
277,"Heiderplatz 268, Stuttgart WA 70511",67,Ruben Navarro,2017-01-23 18:29:58,2017-01-23 18:28:36,1382,0,1,0
278,"Heiderplatz 268, Stuttgart WA 70511",67,Ruben Navarro,2017-01-23 18:29:58,2017-01-23 18:27:21,1381,0,1,0
279,"4341 Lagoon Court, Spokane WA 99202",65,Sarah Griffin,2017-01-23 18:30:00,2017-01-23 18:27:29,1391,1,1,2
280,"Buergermeister-ulrich-str 7500, München WA 80074",68,Kristine Martin,2017-01-23 18:29:58,2017-01-23 18:29:33,1378,0,1,1
281,"Buergermeister-ulrich-str 7500, München WA 80074",68,Kristine Martin,2017-01-23 18:29:57,2017-01-23 18:29:26,1376,0,1,0
282,"Buergermeister-ulrich-str 7500, München WA 80074",68,Kristine Martin,2017-01-23 18:29:57,2017-01-23 18:27:26,1377,0,1,2
283,"2680 Woodside Way, Lemon Grove WA 91945",72,Jackson Hill,2017-01-23 18:29:54,2017-01-23 18:27:46,1353,0,1,2
284,"96 Citrus Ave., Mill Valley WA 94941",71,Savannah Collins,2017-01-23 18:29:55,2017-01-23 18:26:59,1358,0,1,1
285,"96 Citrus Ave., Mill Valley WA 94941",71,Savannah Collins,2017-01-23 18:29:55,2017-01-23 18:27:56,1359,0,1,2
286,"96 Citrus Ave., Mill Valley WA 94941",71,Savannah Collins,2017-01-23 18:29:55,2017-01-23 18:28:57,1357,0,1,0
287,"96 Citrus Ave., Mill Valley WA 94941",71,Savannah Collins,2017-01-23 18:29:55,2017-01-23 18:28:49,1356,1,1,1
288,"5900 Pinehurst Court, Spring Valley WA 91977",70,Xavier Brooks,2017-01-23 18:29:56,2017-01-23 18:26:31,1361,0,1,0
289,"5900 Pinehurst Court, Spring Valley WA 91977",70,Xavier Brooks,2017-01-23 18:29:56,2017-01-23 18:28:59,1360,1,1,2
290,"4341 Lagoon Court, Spokane WA 99202",65,Sarah Griffin,2017-01-23 18:30:00,2017-01-23 18:29:28,1392,1,1,1
291,"5900 Pinehurst Court, Spring Valley WA 91977",70,Xavier Brooks,2017-01-23 18:29:56,2017-01-23 18:27:24,1363,1,1,2
292,"5900 Pinehurst Court, Spring Valley WA 91977",70,Xavier Brooks,2017-01-23 18:29:56,2017-01-23 18:29:23,1362,0,1,0
293,"5900 Pinehurst Court, Spring Valley WA 91977",70,Xavier Brooks,2017-01-23 18:29:56,2017-01-23 18:26:25,1364,1,1,1
294,"4341 Lagoon Court, Spokane WA 99202",65,Sarah Griffin,2017-01-23 18:30:00,2017-01-23 18:26:47,1389,1,1,1
295,"4341 Lagoon Court, Spokane WA 99202",65,Sarah Griffin,2017-01-23 18:30:00,2017-01-23 18:27:46,1390,1,1,1
296,"4810 Veronica Ct., Salem WA 97301",64,Samantha Barnes,2017-01-23 18:30:01,2017-01-23 18:26:57,1400,1,1,2
297,"8011 Elwood Drive, Perth WA 6006",94,Paula Sanz,2017-01-23 18:30:03,2017-01-23 18:27:46,1411,0,1,1
298,"8011 Elwood Drive, Perth WA 6006",94,Paula Sanz,2017-01-23 18:30:02,2017-01-23 18:29:01,1409,0,1,2
299,"8011 Elwood Drive, Perth WA 6006",94,Paula Sanz,2017-01-23 18:30:03,2017-01-23 18:26:36,1414,1,1,2
300,"879 Hillview Ct, Colma WA 94014",122,Alexia Perry,2017-01-23 18:30:04,2017-01-23 18:29:29,1418,1,1,2
301,"879 Hillview Ct, Colma WA 94014",122,Alexia Perry,2017-01-23 18:30:04,2017-01-23 18:29:28,1419,0,1,1
302,"879 Hillview Ct, Colma WA 94014",122,Alexia Perry,2017-01-23 18:30:04,2017-01-23 18:29:59,1423,1,1,2
303,"879 Hillview Ct, Colma WA 94014",122,Alexia Perry,2017-01-23 18:30:04,2017-01-23 18:28:58,1417,1,1,1
304,"8011 Elwood Drive, Perth WA 6006",94,Paula Sanz,2017-01-23 18:30:02,2017-01-23 18:28:23,1408,0,1,0
305,"879 Hillview Ct, Colma WA 94014",122,Alexia Perry,2017-01-23 18:30:04,2017-01-23 18:28:26,1420,1,1,0
306,"879 Hillview Ct, Colma WA 94014",122,Alexia Perry,2017-01-23 18:30:04,2017-01-23 18:28:39,1421,0,1,1
307,"206 Greenview Court, Lynnwood WA 98036",121,Melissa Butler,2017-01-23 18:30:05,2017-01-23 18:26:45,1428,0,1,1
308,"206 Greenview Court, Lynnwood WA 98036",121,Melissa Butler,2017-01-23 18:30:05,2017-01-23 18:29:54,1426,0,1,1
309,"206 Greenview Court, Lynnwood WA 98036",121,Melissa Butler,2017-01-23 18:30:05,2017-01-23 18:26:53,1431,1,1,2
310,"206 Greenview Court, Lynnwood WA 98036",121,Melissa Butler,2017-01-23 18:30:05,2017-01-23 18:29:01,1425,0,1,0
311,"206 Greenview Court, Lynnwood WA 98036",121,Melissa Butler,2017-01-23 18:30:05,2017-01-23 18:29:33,1429,1,1,1
312,"206 Greenview Court, Lynnwood WA 98036",121,Melissa Butler,2017-01-23 18:30:05,2017-01-23 18:29:02,1427,0,1,2
313,"879 Hillview Ct, Colma WA 94014",122,Alexia Perry,2017-01-23 18:30:04,2017-01-23 18:28:11,1422,1,1,1
314,"2680 Woodside Way, Lemon Grove WA 91945",72,Jackson Hill,2017-01-23 18:29:54,2017-01-23 18:27:02,1352,0,1,2
315,"8011 Elwood Drive, Perth WA 6006",94,Paula Sanz,2017-01-23 18:30:03,2017-01-23 18:28:28,1412,0,1,2
316,"8011 Elwood Drive, Perth WA 6006",94,Paula Sanz,2017-01-23 18:30:03,2017-01-23 18:29:15,1410,0,1,0
317,"4810 Veronica Ct., Salem WA 97301",64,Samantha Barnes,2017-01-23 18:30:00,2017-01-23 18:27:16,1397,0,1,1
318,"4810 Veronica Ct., Salem WA 97301",64,Samantha Barnes,2017-01-23 18:30:00,2017-01-23 18:27:03,1395,1,1,0
319,"4810 Veronica Ct., Salem WA 97301",64,Samantha Barnes,2017-01-23 18:30:00,2017-01-23 18:28:44,1393,0,1,1
320,"4810 Veronica Ct., Salem WA 97301",64,Samantha Barnes,2017-01-23 18:30:01,2017-01-23 18:28:35,1398,0,1,1
321,"4810 Veronica Ct., Salem WA 97301",64,Samantha Barnes,2017-01-23 18:30:00,2017-01-23 18:29:32,1394,0,1,1
322,"4810 Veronica Ct., Salem WA 97301",64,Samantha Barnes,2017-01-23 18:30:01,2017-01-23 18:27:49,1399,0,1,2
323,"4810 Veronica Ct., Salem WA 97301",64,Samantha Barnes,2017-01-23 18:30:00,2017-01-23 18:27:39,1396,1,1,2
324,"8011 Elwood Drive, Perth WA 6006",94,Paula Sanz,2017-01-23 18:30:03,2017-01-23 18:28:07,1413,1,1,2
325,"5309 Diane Ct., Chula Vista WA 91910",91,Levi Patel,2017-01-23 18:30:01,2017-01-23 18:28:39,1401,0,1,2
326,"3332 Green Valley Road, Palo Alto WA 94303",93,William Walker,2017-01-23 18:30:02,2017-01-23 18:26:38,1407,1,1,1
327,"3332 Green Valley Road, Palo Alto WA 94303",93,William Walker,2017-01-23 18:30:02,2017-01-23 18:27:10,1406,1,1,0
328,"3332 Green Valley Road, Palo Alto WA 94303",93,William Walker,2017-01-23 18:30:02,2017-01-23 18:27:14,1405,1,1,0
329,"3332 Green Valley Road, Palo Alto WA 94303",93,William Walker,2017-01-23 18:30:02,2017-01-23 18:27:23,1403,0,1,0
330,"3332 Green Valley Road, Palo Alto WA 94303",93,William Walker,2017-01-23 18:30:02,2017-01-23 18:29:52,1404,0,1,1
331,"8011 Elwood Drive, Perth WA 6006",94,Paula Sanz,2017-01-23 18:30:03,2017-01-23 18:27:18,1415,1,1,2
332,"8011 Elwood Drive, Perth WA 6006",94,Paula Sanz,2017-01-23 18:30:03,2017-01-23 18:26:51,1416,0,1,0
333,"3925 Boyd, Darlinghurst WA 2010",92,Victor Ramos,2017-01-23 18:30:01,2017-01-23 18:26:35,1402,0,1,0
334,"2680 Woodside Way, Lemon Grove WA 91945",72,Jackson Hill,2017-01-23 18:29:54,2017-01-23 18:28:01,1354,1,1,1
335,"2680 Woodside Way, Lemon Grove WA 91945",72,Jackson Hill,2017-01-23 18:29:54,2017-01-23 18:29:00,1355,0,1,0
336,"2680 Woodside Way, Lemon Grove WA 91945",72,Jackson Hill,2017-01-23 18:29:54,2017-01-23 18:29:01,1350,1,1,1
337,"42, impasse Ste-Madeleine, Orleans WA 45000",85,Michele Moreno,2017-01-23 18:29:45,2017-01-23 18:28:08,1295,0,1,1
338,"42, impasse Ste-Madeleine, Orleans WA 45000",85,Michele Moreno,2017-01-23 18:29:45,2017-01-23 18:26:58,1296,0,1,1
339,"4348 Via Romero, Darlinghurst WA 2010",84,Carly Goel,2017-01-23 18:29:46,2017-01-23 18:29:11,1297,0,1,0
340,"4858 Shannon Lane, Kirkby WA KB9",83,Victoria Howard,2017-01-23 18:29:46,2017-01-23 18:27:49,1299,1,1,1
341,"4858 Shannon Lane, Kirkby WA KB9",83,Victoria Howard,2017-01-23 18:29:46,2017-01-23 18:26:17,1298,0,1,0
342,"4858 Shannon Lane, Kirkby WA KB9",83,Victoria Howard,2017-01-23 18:29:46,2017-01-23 18:26:51,1300,1,1,1
343,"4858 Shannon Lane, Kirkby WA KB9",83,Victoria Howard,2017-01-23 18:29:46,2017-01-23 18:29:19,1304,1,1,2
344,"42, impasse Ste-Madeleine, Orleans WA 45000",85,Michele Moreno,2017-01-23 18:29:45,2017-01-23 18:26:13,1294,0,1,0
345,"4858 Shannon Lane, Kirkby WA KB9",83,Victoria Howard,2017-01-23 18:29:46,2017-01-23 18:28:54,1302,0,1,0
346,"4858 Shannon Lane, Kirkby WA KB9",83,Victoria Howard,2017-01-23 18:29:46,2017-01-23 18:28:56,1303,1,1,2
347,"4858 Shannon Lane, Kirkby WA KB9",83,Victoria Howard,2017-01-23 18:29:46,2017-01-23 18:27:06,1301,1,1,1
348,"3538 Esperanza Drive, Coronado WA 92118",82,Sydney Morgan,2017-01-23 18:29:48,2017-01-23 18:26:30,1312,1,1,2
349,"3538 Esperanza Drive, Coronado WA 92118",82,Sydney Morgan,2017-01-23 18:29:48,2017-01-23 18:26:43,1313,0,1,2
350,"3538 Esperanza Drive, Coronado WA 92118",82,Sydney Morgan,2017-01-23 18:29:48,2017-01-23 18:27:36,1311,0,1,0
351,"3538 Esperanza Drive, Coronado WA 92118",82,Sydney Morgan,2017-01-23 18:29:47,2017-01-23 18:28:06,1308,0,1,1
352,"3538 Esperanza Drive, Coronado WA 92118",82,Sydney Morgan,2017-01-23 18:29:47,2017-01-23 18:29:29,1309,0,1,0
353,"4858 Shannon Lane, Kirkby WA KB9",83,Victoria Howard,2017-01-23 18:29:46,2017-01-23 18:28:13,1305,0,1,0
354,"3538 Esperanza Drive, Coronado WA 92118",82,Sydney Morgan,2017-01-23 18:29:47,2017-01-23 18:29:20,1310,1,1,1
355,"9514 Plymouth Dr., St. Leonards WA 2065",86,Derrick Rubio,2017-01-23 18:29:44,2017-01-23 18:29:26,1291,0,1,1
356,"9514 Plymouth Dr., St. Leonards WA 2065",86,Derrick Rubio,2017-01-23 18:29:44,2017-01-23 18:28:25,1293,0,1,1
357,"8612 Pembrook Court, Lake Oswego WA 97034",89,Ian Stewart,2017-01-23 18:29:42,2017-01-23 18:27:03,1269,0,1,2
358,"8612 Pembrook Court, Lake Oswego WA 97034",89,Ian Stewart,2017-01-23 18:29:42,2017-01-23 18:28:03,1272,1,1,0
359,"8421 St. Francis, Vancouver WA V7L 4J4",88,Kayla Foster,2017-01-23 18:29:43,2017-01-23 18:27:28,1278,1,1,0
360,"8421 St. Francis, Vancouver WA V7L 4J4",88,Kayla Foster,2017-01-23 18:29:43,2017-01-23 18:27:00,1277,1,1,2
361,"8421 St. Francis, Vancouver WA V7L 4J4",88,Kayla Foster,2017-01-23 18:29:43,2017-01-23 18:27:46,1279,0,1,2
362,"5725 Glaze Drive, San Francisco WA 94109",87,Shu Ito,2017-01-23 18:29:43,2017-01-23 18:29:00,1282,1,1,0
363,"5725 Glaze Drive, San Francisco WA 94109",87,Shu Ito,2017-01-23 18:29:43,2017-01-23 18:27:42,1285,0,1,1
364,"9514 Plymouth Dr., St. Leonards WA 2065",86,Derrick Rubio,2017-01-23 18:29:44,2017-01-23 18:29:31,1287,0,1,2
365,"5725 Glaze Drive, San Francisco WA 94109",87,Shu Ito,2017-01-23 18:29:43,2017-01-23 18:26:24,1280,1,1,0
366,"5725 Glaze Drive, San Francisco WA 94109",87,Shu Ito,2017-01-23 18:29:43,2017-01-23 18:26:20,1284,0,1,0
367,"5725 Glaze Drive, San Francisco WA 94109",87,Shu Ito,2017-01-23 18:29:43,2017-01-23 18:28:01,1283,1,1,0
368,"9514 Plymouth Dr., St. Leonards WA 2065",86,Derrick Rubio,2017-01-23 18:29:44,2017-01-23 18:26:21,1286,1,1,1
369,"9514 Plymouth Dr., St. Leonards WA 2065",86,Derrick Rubio,2017-01-23 18:29:44,2017-01-23 18:29:43,1292,0,1,0
370,"9514 Plymouth Dr., St. Leonards WA 2065",86,Derrick Rubio,2017-01-23 18:29:44,2017-01-23 18:27:25,1290,1,1,2
371,"9514 Plymouth Dr., St. Leonards WA 2065",86,Derrick Rubio,2017-01-23 18:29:44,2017-01-23 18:26:50,1288,0,1,2
372,"9514 Plymouth Dr., St. Leonards WA 2065",86,Derrick Rubio,2017-01-23 18:29:44,2017-01-23 18:28:14,1289,1,1,1
373,"5725 Glaze Drive, San Francisco WA 94109",87,Shu Ito,2017-01-23 18:29:43,2017-01-23 18:27:14,1281,1,1,2
374,"206 Greenview Court, Lynnwood WA 98036",121,Melissa Butler,2017-01-23 18:30:05,2017-01-23 18:27:36,1430,1,1,0
375,"3538 Esperanza Drive, Coronado WA 92118",82,Sydney Morgan,2017-01-23 18:29:47,2017-01-23 18:28:04,1307,1,1,1
376,"9264 Claudia Drive, Colma WA 94014",76,Olivia Williams,2017-01-23 18:29:51,2017-01-23 18:26:34,1332,1,1,0
377,"Heidestieg Straße 2664, Paderborn WA 33041",75,Heidi Sara,2017-01-23 18:29:52,2017-01-23 18:27:06,1341,1,1,1
378,"Heidestieg Straße 2664, Paderborn WA 33041",75,Heidi Sara,2017-01-23 18:29:52,2017-01-23 18:28:45,1340,1,1,0
379,"Heidestieg Straße 2664, Paderborn WA 33041",75,Heidi Sara,2017-01-23 18:29:52,2017-01-23 18:29:03,1337,0,1,1
380,"Heidestieg Straße 2664, Paderborn WA 33041",75,Heidi Sara,2017-01-23 18:29:52,2017-01-23 18:27:53,1339,1,1,2
381,"Heidestieg Straße 2664, Paderborn WA 33041",75,Heidi Sara,2017-01-23 18:29:52,2017-01-23 18:28:56,1338,0,1,0
382,"Heidestieg Straße 2664, Paderborn WA 33041",75,Heidi Sara,2017-01-23 18:29:52,2017-01-23 18:29:38,1336,1,1,0
383,"9264 Claudia Drive, Colma WA 94014",76,Olivia Williams,2017-01-23 18:29:51,2017-01-23 18:28:17,1335,1,1,1
384,"7886 Ruth Drive, Port Hammond WA V6B 3P7",74,Arianna Gonzales,2017-01-23 18:29:53,2017-01-23 18:27:12,1346,1,1,2
385,"7886 Ruth Drive, Port Hammond WA V6B 3P7",74,Arianna Gonzales,2017-01-23 18:29:53,2017-01-23 18:29:48,1342,1,1,2
386,"7886 Ruth Drive, Port Hammond WA V6B 3P7",74,Arianna Gonzales,2017-01-23 18:29:53,2017-01-23 18:28:07,1345,0,1,1
387,"7886 Ruth Drive, Port Hammond WA V6B 3P7",74,Arianna Gonzales,2017-01-23 18:29:53,2017-01-23 18:26:35,1343,0,1,2
388,"7538 Sherry Circle, Liverpool WA L4 4HB",73,Sharon Goel,2017-01-23 18:29:54,2017-01-23 18:27:15,1348,0,1,1
389,"7538 Sherry Circle, Liverpool WA L4 4HB",73,Sharon Goel,2017-01-23 18:29:54,2017-01-23 18:27:56,1349,0,1,2
390,"7538 Sherry Circle, Liverpool WA L4 4HB",73,Sharon Goel,2017-01-23 18:29:54,2017-01-23 18:29:03,1347,1,1,1
391,"2680 Woodside Way, Lemon Grove WA 91945",72,Jackson Hill,2017-01-23 18:29:54,2017-01-23 18:29:23,1351,1,1,2
392,"7886 Ruth Drive, Port Hammond WA V6B 3P7",74,Arianna Gonzales,2017-01-23 18:29:53,2017-01-23 18:29:29,1344,0,1,1
393,"3538 Esperanza Drive, Coronado WA 92118",82,Sydney Morgan,2017-01-23 18:29:47,2017-01-23 18:26:59,1306,0,1,2
394,"9264 Claudia Drive, Colma WA 94014",76,Olivia Williams,2017-01-23 18:29:51,2017-01-23 18:27:34,1330,0,1,0
395,"9264 Claudia Drive, Colma WA 94014",76,Olivia Williams,2017-01-23 18:29:51,2017-01-23 18:27:52,1331,1,1,2
396,"5077 Bannock Ct., Puyallup WA 98371",80,Christopher Jones,2017-01-23 18:29:49,2017-01-23 18:26:46,1316,1,1,1
